Soil_color,Nitrogen,Phosphorus,Potassium,pH,Crop,Fertilizer
Black,140,70,125,7,Sugarcane,Urea
Black,145,70,125,7,Sugarcane,Urea
Black,150,70,125,7,Sugarcane,Urea
Black,120,75,130,6,Sugarcane,Urea
Black,125,75,130,6,Sugarcane,Urea
Black,130,75,130,6,Sugarcane,Urea
Black,135,75,130,6,Sugarcane,Urea
Black,140,75,130,6,Sugarcane,Urea
Black,145,75,130,6,Sugarcane,Urea
Black,150,75,130,6,Sugarcane,Urea
Black,120,80,135,6.5,Sugarcane,Urea
Black,125,80,135,6.5,Sugarcane,Urea
Black,130,80,135,6.5,Sugarcane,Urea
Black,135,80,135,6.5,Sugarcane,Urea
Black,140,80,135,6.5,Sugarcane,Urea
Black,145,80,135,6.5,Sugarcane,Urea
Black,150,80,135,6.5,Sugarcane,Urea
Black,120,85,140,7,Sugarcane,Urea
Black,125,85,140,7,Sugarcane,Urea
Black,130,85,140,7,Sugarcane,Urea
Black,135,85,140,7,Sugarcane,Urea
Black,140,85,140,7,Sugarcane,Urea
Black,145,85,140,7,Sugarcane,Urea
Black,150,85,140,7,Sugarcane,Urea
Black,120,90,145,6,Sugarcane,Urea
Black,125,90,145,6,Sugarcane,Urea
Black,130,90,145,6,Sugarcane,Urea
Black,135,90,145,6,Sugarcane,Urea
Black,140,90,145,6,Sugarcane,Urea
Black,145,90,145,6,Sugarcane,Urea
Black,150,90,145,6,Sugarcane,Urea
Black,40,40,60,5.5,Ginger,Urea
Black,45,40,60,5.5,Ginger,Urea
Black,50,40,60,5.5,Ginger,Urea
Black,55,40,60,5.5,Ginger,Urea
Black,60,40,60,5.5,Ginger,Urea
Black,40,45,65,6,Ginger,Urea
Black,45,45,65,6,Ginger,Urea
Black,50,45,65,6,Ginger,Urea
Black,55,45,65,6,Ginger,Urea
Black,60,45,65,6,Ginger,Urea
Black,40,50,70,6.5,Ginger,Urea
Black,45,50,70,6.5,Ginger,Urea
Black,50,50,70,6.5,Ginger,Urea
Black,55,50,70,6.5,Ginger,Urea
Black,60,50,70,6.5,Ginger,Urea
Black,40,55,75,5.5,Ginger,Urea
Black,45,55,75,5.5,Ginger,Urea
Black,50,55,75,5.5,Ginger,Urea
Black,55,55,75,5.5,Ginger,Urea
Black,60,55,75,5.5,Ginger,Urea
Black,40,60,80,6,Ginger,Urea
Black,45,60,80,6,Ginger,Urea
Black,50,60,80,6,Ginger,Urea
Black,55,60,80,6,Ginger,Urea
Black,60,60,80,6,Ginger,Urea
Black,40,40,65,6.5,Ginger,Ammonium Sulphate
Black,45,40,65,6.5,Ginger,Ammonium Sulphate
Black,50,40,65,6.5,Ginger,Ammonium Sulphate
Black,55,40,65,6.5,Ginger,Ammonium Sulphate
Black,60,40,65,6.5,Ginger,Ammonium Sulphate
Black,40,45,70,5.5,Ginger,Ammonium Sulphate
Black,45,45,70,5.5,Ginger,Ammonium Sulphate
Black,50,45,70,5.5,Ginger,Ammonium Sulphate
Black,55,45,70,5.5,Ginger,Ammonium Sulphate
Black,60,45,70,5.5,Ginger,Ammonium Sulphate
Black,40,50,75,6,Ginger,Ammonium Sulphate
Black,45,50,75,6,Ginger,Ammonium Sulphate
Black,50,50,75,6,Ginger,Ammonium Sulphate
Black,55,50,75,6,Ginger,Ammonium Sulphate
Black,60,50,75,6,Ginger,Ammonium Sulphate
Black,40,55,80,6.5,Ginger,Ammonium Sulphate
Black,45,55,80,6.5,Ginger,Ammonium Sulphate
Black,50,55,80,6.5,Ginger,Ammonium Sulphate
Black,55,55,80,6.5,Ginger,Ammonium Sulphate
Black,60,55,80,6.5,Ginger,Ammonium Sulphate
Black,40,60,60,5.5,Ginger,Ammonium Sulphate
Black,45,60,60,5.5,Ginger,Ammonium Sulphate
Black,50,60,60,5.5,Ginger,Ammonium Sulphate
Black,55,60,60,5.5,Ginger,Ammonium Sulphate
Black,60,60,60,5.5,Ginger,Ammonium Sulphate
Black,40,40,70,6,Ginger,DAP
Black,45,40,70,6,Ginger,DAP
Black,50,40,70,6,Ginger,DAP
Black,55,40,70,6,Ginger,DAP
Black,60,40,70,6,Ginger,DAP
Black,40,45,75,6.5,Ginger,DAP
Black,45,45,75,6.5,Ginger,DAP
Black,50,45,75,6.5,Ginger,DAP
Black,55,45,75,6.5,Ginger,DAP
Black,60,45,75,6.5,Ginger,DAP
Black,40,50,80,5.5,Ginger,DAP
Black,45,50,80,5.5,Ginger,DAP
Black,50,50,80,5.5,Ginger,DAP
Black,55,50,80,5.5,Ginger,DAP
Black,60,50,80,5.5,Ginger,DAP
Black,40,55,60,6,Ginger,DAP
Black,45,55,60,6,Ginger,DAP
Black,50,55,60,6,Ginger,DAP
Black,55,55,60,6,Ginger,DAP
Black,60,55,60,6,Ginger,DAP
Black,40,60,65,6.5,Ginger,DAP
Black,45,60,65,6.5,Ginger,DAP
Black,50,60,65,6.5,Ginger,DAP
Black,55,60,65,6.5,Ginger,DAP
Black,60,60,65,6.5,Ginger,DAP
Black,40,40,75,5.5,Ginger,Urea
Black,45,40,75,5.5,Ginger,Urea
Black,50,40,75,5.5,Ginger,Urea
Black,55,40,75,5.5,Ginger,Urea
Black,60,40,75,5.5,Ginger,Urea
Black,40,45,80,6,Ginger,Urea
Black,45,45,80,6,Ginger,Urea
Black,50,45,80,6,Ginger,Urea
Black,55,45,80,6,Ginger,Urea
Black,60,45,80,6,Ginger,Urea
Black,40,50,60,6.5,Ginger,Urea
Black,45,50,60,6.5,Ginger,Urea
Black,50,50,60,6.5,Ginger,Urea
Black,55,50,60,6.5,Ginger,Urea
Black,60,50,60,6.5,Ginger,Urea
Black,40,55,65,5.5,Ginger,Urea
Black,45,55,65,5.5,Ginger,Urea
Black,50,55,65,5.5,Ginger,Urea
Black,55,55,65,5.5,Ginger,Urea
Black,60,55,65,5.5,Ginger,Urea
Black,40,60,70,6,Ginger,Urea
Black,45,60,70,6,Ginger,Urea
Black,50,60,70,6,Ginger,Urea
Black,55,60,70,6,Ginger,Urea
Black,60,60,70,6,Ginger,Urea
Black,40,40,80,6.5,Ginger,Ammonium Sulphate
Black,45,40,80,6.5,Ginger,Ammonium Sulphate
Black,50,40,80,6.5,Ginger,Ammonium Sulphate
Black,55,40,80,6.5,Ginger,Ammonium Sulphate
Black,60,40,80,6.5,Ginger,Ammonium Sulphate
Black,40,45,60,5.5,Ginger,Ammonium Sulphate
Black,45,45,60,5.5,Ginger,Ammonium Sulphate
Black,50,45,60,5.5,Ginger,Ammonium Sulphate
Black,55,45,60,5.5,Ginger,Ammonium Sulphate
Black,60,45,60,5.5,Ginger,Ammonium Sulphate
Black,40,50,65,6,Ginger,Ammonium Sulphate
Black,45,50,65,6,Ginger,Ammonium Sulphate
Black,50,50,65,6,Ginger,Ammonium Sulphate
Black,55,50,65,6,Ginger,Ammonium Sulphate
Black,60,50,65,6,Ginger,Ammonium Sulphate
Black,40,55,70,6.5,Ginger,Ammonium Sulphate
Black,45,55,70,6.5,Ginger,Ammonium Sulphate
Black,50,55,70,6.5,Ginger,Ammonium Sulphate
Black,55,55,70,6.5,Ginger,Ammonium Sulphate
Black,60,55,70,6.5,Ginger,Ammonium Sulphate
Black,40,60,75,5.5,Ginger,Ammonium Sulphate
Black,45,60,75,5.5,Ginger,Ammonium Sulphate
Black,50,60,75,5.5,Ginger,Ammonium Sulphate
Black,55,60,75,5.5,Ginger,Ammonium Sulphate
Black,60,60,75,5.5,Ginger,Ammonium Sulphate
Black,60,40,45,6.5,Wheat,Urea
Black,65,40,45,6.5,Wheat,Urea
Black,70,40,45,6.5,Wheat,Urea
Black,75,40,45,6.5,Wheat,Urea
Black,80,40,45,6.5,Wheat,Urea
Black,60,45,50,7,Wheat,Urea
Black,65,45,50,7,Wheat,Urea
Black,70,45,50,7,Wheat,Urea
Black,75,45,50,7,Wheat,Urea
Black,80,45,50,7,Wheat,Urea
Black,60,50,55,7.5,Wheat,Urea
Black,65,50,55,7.5,Wheat,Urea
Black,70,50,55,7.5,Wheat,Urea
Black,75,50,55,7.5,Wheat,Urea
Black,80,50,55,7.5,Wheat,Urea
Black,60,55,60,6,Wheat,Urea
Black,65,55,60,6,Wheat,Urea
Black,70,55,60,6,Wheat,Urea
Black,75,55,60,6,Wheat,Urea
Black,80,55,60,6,Wheat,Urea
Black,60,60,40,6.5,Wheat,Urea
Black,65,60,40,6.5,Wheat,Urea
Black,70,60,40,6.5,Wheat,Urea
Black,75,60,40,6.5,Wheat,Urea
Black,80,60,40,6.5,Wheat,Urea
Black,60,40,50,7,Wheat,DAP
Black,65,40,50,7,Wheat,DAP
Black,70,40,50,7,Wheat,DAP
Black,75,40,50,7,Wheat,DAP
Black,80,40,50,7,Wheat,DAP
Black,60,45,55,7.5,Wheat,DAP
Black,65,45,55,7.5,Wheat,DAP
Black,70,45,55,7.5,Wheat,DAP
Black,75,45,55,7.5,Wheat,DAP
Black,80,45,55,7.5,Wheat,DAP
Black,60,50,60,6,Wheat,DAP
Black,65,50,60,6,Wheat,DAP
Black,70,50,60,6,Wheat,DAP
Black,75,50,60,6,Wheat,DAP
Black,80,50,60,6,Wheat,DAP
Black,60,55,40,6.5,Wheat,DAP
Black,65,55,40,6.5,Wheat,DAP
Black,70,55,40,6.5,Wheat,DAP
Black,75,55,40,6.5,Wheat,DAP
Black,80,55,40,6.5,Wheat,DAP
Black,60,60,45,7,Wheat,DAP
Black,65,60,45,7,Wheat,DAP
Black,70,60,45,7,Wheat,DAP
Black,75,60,45,7,Wheat,DAP
Black,80,60,45,7,Wheat,DAP
Black,60,40,55,7.5,Wheat,Urea
Black,65,40,55,7.5,Wheat,Urea
Black,70,40,55,7.5,Wheat,Urea
Black,75,40,55,7.5,Wheat,Urea
Black,80,40,55,7.5,Wheat,Urea
Black,60,45,60,6,Wheat,Urea
Black,65,45,60,6,Wheat,Urea
Black,70,45,60,6,Wheat,Urea
Black,75,45,60,6,Wheat,Urea
Black,80,45,60,6,Wheat,Urea
Black,60,50,40,6.5,Wheat,Urea
Black,65,50,40,6.5,Wheat,Urea
Black,70,50,40,6.5,Wheat,Urea
Black,75,50,40,6.5,Wheat,Urea
Black,80,50,40,6.5,Wheat,Urea
Black,60,55,45,7,Wheat,Urea
Black,65,55,45,7,Wheat,Urea
Black,70,55,45,7,Wheat,Urea
Black,75,55,45,7,Wheat,Urea
Black,80,55,45,7,Wheat,Urea
Black,60,60,50,7.5,Wheat,Urea
Black,65,60,50,7.5,Wheat,Urea
Black,70,60,50,7.5,Wheat,Urea
Black,75,60,50,7.5,Wheat,Urea
Black,80,60,50,7.5,Wheat,Urea
Reddish Brown,120,60,80,6.5,Sugarcane,DAP
Reddish Brown,125,60,80,6.5,Sugarcane,DAP
Reddish Brown,130,60,80,6.5,Sugarcane,DAP
Reddish Brown,135,60,80,6.5,Sugarcane,DAP
Reddish Brown,140,60,80,6.5,Sugarcane,DAP
Reddish Brown,145,60,80,6.5,Sugarcane,DAP
Reddish Brown,150,60,80,6.5,Sugarcane,DAP
Reddish Brown,120,65,85,7,Sugarcane,DAP
Reddish Brown,125,65,85,7,Sugarcane,DAP
Reddish Brown,130,65,85,7,Sugarcane,DAP
Reddish Brown,135,65,85,7,Sugarcane,DAP
Reddish Brown,140,65,85,7,Sugarcane,DAP
Reddish Brown,145,65,85,7,Sugarcane,DAP
Reddish Brown,150,65,85,7,Sugarcane,DAP
Reddish Brown,120,70,90,6.5,Sugarcane,DAP
Reddish Brown,125,70,90,6.5,Sugarcane,DAP
Reddish Brown,130,70,90,6.5,Sugarcane,DAP
Reddish Brown,135,70,90,6.5,Sugarcane,DAP
Reddish Brown,140,70,90,6.5,Sugarcane,DAP
Reddish Brown,145,70,90,6.5,Sugarcane,DAP
Reddish Brown,150,70,90,6.5,Sugarcane,DAP
Reddish Brown,120,75,95,7,Sugarcane,DAP
Reddish Brown,125,75,95,7,Sugarcane,DAP
Reddish Brown,130,75,95,7,Sugarcane,DAP
Reddish Brown,135,75,95,7,Sugarcane,DAP
Reddish Brown,140,75,95,7,Sugarcane,DAP
Reddish Brown,145,75,95,7,Sugarcane,DAP
Reddish Brown,150,75,95,7,Sugarcane,DAP
Reddish Brown,120,80,100,6.5,Sugarcane,DAP
Reddish Brown,125,80,100,6.5,Sugarcane,DAP
Reddish Brown,130,80,100,6.5,Sugarcane,DAP
Reddish Brown,135,80,100,6.5,Sugarcane,DAP
Reddish Brown,140,80,100,6.5,Sugarcane,DAP
Reddish Brown,145,80,100,6.5,Sugarcane,DAP
Reddish Brown,150,80,100,6.5,Sugarcane,DAP
Reddish Brown,120,60,85,7,Sugarcane,Urea
Reddish Brown,125,60,85,7,Sugarcane,Urea
Reddish Brown,130,60,85,7,Sugarcane,Urea
Reddish Brown,135,60,85,7,Sugarcane,Urea
Reddish Brown,140,60,85,7,Sugarcane,Urea
Reddish Brown,145,60,85,7,Sugarcane,Urea
Reddish Brown,150,60,85,7,Sugarcane,Urea
Reddish Brown,120,65,90,6.5,Sugarcane,Urea
Reddish Brown,125,65,90,6.5,Sugarcane,Urea
Reddish Brown,130,65,90,6.5,Sugarcane,Urea
Reddish Brown,135,65,90,6.5,Sugarcane,Urea
Reddish Brown,140,65,90,6.5,Sugarcane,Urea
Reddish Brown,145,65,90,6.5,Sugarcane,Urea
Reddish Brown,150,65,90,6.5,Sugarcane,Urea
Reddish Brown,120,70,95,7,Sugarcane,Urea
Reddish Brown,125,70,95,7,Sugarcane,Urea
Reddish Brown,130,70,95,7,Sugarcane,Urea
Reddish Brown,135,70,95,7,Sugarcane,Urea
Reddish Brown,140,70,95,7,Sugarcane,Urea
Reddish Brown,145,70,95,7,Sugarcane,Urea
Reddish Brown,150,70,95,7,Sugarcane,Urea
Reddish Brown,120,75,100,6.5,Sugarcane,Urea
Reddish Brown,125,75,100,6.5,Sugarcane,Urea
Reddish Brown,130,75,100,6.5,Sugarcane,Urea
Reddish Brown,135,75,100,6.5,Sugarcane,Urea
Reddish Brown,140,75,100,6.5,Sugarcane,Urea
Reddish Brown,145,75,100,6.5,Sugarcane,Urea
Reddish Brown,150,75,100,6.5,Sugarcane,Urea
Reddish Brown,120,80,80,7,Sugarcane,Urea
Reddish Brown,125,80,80,7,Sugarcane,Urea
Reddish Brown,130,80,80,7,Sugarcane,Urea
Reddish Brown,135,80,80,7,Sugarcane,Urea
Reddish Brown,140,80,80,7,Sugarcane,Urea
Reddish Brown,145,80,80,7,Sugarcane,Urea
Reddish Brown,150,80,80,7,Sugarcane,Urea
Reddish Brown,120,60,90,6.5,Sugarcane,MOP
Reddish Brown,125,60,90,6.5,Sugarcane,MOP
Reddish Brown,130,60,90,6.5,Sugarcane,MOP
Reddish Brown,135,60,90,6.5,Sugarcane,MOP
Reddish Brown,140,60,90,6.5,Sugarcane,MOP
Reddish Brown,145,60,90,6.5,Sugarcane,MOP
Reddish Brown,150,60,90,6.5,Sugarcane,MOP
Reddish Brown,120,65,95,7,Sugarcane,MOP
Reddish Brown,125,65,95,7,Sugarcane,MOP
Reddish Brown,130,65,95,7,Sugarcane,MOP
Reddish Brown,135,65,95,7,Sugarcane,MOP
Reddish Brown,140,65,95,7,Sugarcane,MOP
Reddish Brown,145,65,95,7,Sugarcane,MOP
Reddish Brown,150,65,95,7,Sugarcane,MOP
Reddish Brown,120,70,100,6.5,Sugarcane,MOP
Reddish Brown,125,70,100,6.5,Sugarcane,MOP
Reddish Brown,130,70,100,6.5,Sugarcane,MOP
Reddish Brown,135,70,100,6.5,Sugarcane,MOP
Reddish Brown,140,70,100,6.5,Sugarcane,MOP
Reddish Brown,145,70,100,6.5,Sugarcane,MOP
Reddish Brown,150,70,100,6.5,Sugarcane,MOP
Reddish Brown,120,75,80,7,Sugarcane,MOP
Reddish Brown,125,75,80,7,Sugarcane,MOP
Reddish Brown,130,75,80,7,Sugarcane,MOP
Reddish Brown,135,75,80,7,Sugarcane,MOP
Reddish Brown,140,75,80,7,Sugarcane,MOP
Reddish Brown,145,75,80,7,Sugarcane,MOP
Reddish Brown,150,75,80,7,Sugarcane,MOP
Reddish Brown,120,80,85,6.5,Sugarcane,MOP
Reddish Brown,125,80,85,6.5,Sugarcane,MOP
Reddish Brown,130,80,85,6.5,Sugarcane,MOP
Reddish Brown,135,80,85,6.5,Sugarcane,MOP
Reddish Brown,140,80,85,6.5,Sugarcane,MOP
Reddish Brown,145,80,85,6.5,Sugarcane,MOP
Reddish Brown,150,80,85,6.5,Sugarcane,MOP
Reddish Brown,120,60,95,7,Sugarcane,DAP
Reddish Brown,125,60,95,7,Sugarcane,DAP
Reddish Brown,130,60,95,7,Sugarcane,DAP
Reddish Brown,135,60,95,7,Sugarcane,DAP
Reddish Brown,140,60,95,7,Sugarcane,DAP
Reddish Brown,145,60,95,7,Sugarcane,DAP
Reddish Brown,150,60,95,7,Sugarcane,DAP
Reddish Brown,120,65,100,6.5,Sugarcane,DAP
Reddish Brown,125,65,100,6.5,Sugarcane,DAP
Reddish Brown,130,65,100,6.5,Sugarcane,DAP
Reddish Brown,135,65,100,6.5,Sugarcane,DAP
Reddish Brown,140,65,100,6.5,Sugarcane,DAP
Reddish Brown,145,65,100,6.5,Sugarcane,DAP
Reddish Brown,150,65,100,6.5,Sugarcane,DAP
Reddish Brown,120,70,80,7,Sugarcane,DAP
Reddish Brown,125,70,80,7,Sugarcane,DAP
Reddish Brown,130,70,80,7,Sugarcane,DAP
Reddish Brown,135,70,80,7,Sugarcane,DAP
Reddish Brown,140,70,80,7,Sugarcane,DAP
Reddish Brown,145,70,80,7,Sugarcane,DAP
Reddish Brown,150,70,80,7,Sugarcane,DAP
Reddish Brown,120,75,85,6.5,Sugarcane,DAP
Reddish Brown,125,75,85,6.5,Sugarcane,DAP
Reddish Brown,130,75,85,6.5,Sugarcane,DAP
Reddish Brown,135,75,85,6.5,Sugarcane,DAP
Reddish Brown,140,75,85,6.5,Sugarcane,DAP
Reddish Brown,145,75,85,6.5,Sugarcane,DAP
Reddish Brown,150,75,85,6.5,Sugarcane,DAP
Reddish Brown,120,80,90,7,Sugarcane,DAP
Reddish Brown,125,80,90,7,Sugarcane,DAP
Reddish Brown,130,80,90,7,Sugarcane,DAP
Reddish Brown,135,80,90,7,Sugarcane,DAP
Reddish Brown,140,80,90,7,Sugarcane,DAP
Reddish Brown,145,80,90,7,Sugarcane,DAP
Reddish Brown,150,80,90,7,Sugarcane,DAP
Reddish Brown,120,60,100,6.5,Sugarcane,Urea
Reddish Brown,125,60,100,6.5,Sugarcane,Urea
Reddish Brown,130,60,100,6.5,Sugarcane,Urea
Reddish Brown,135,60,100,6.5,Sugarcane,Urea
Reddish Brown,140,60,100,6.5,Sugarcane,Urea
Reddish Brown,145,60,100,6.5,Sugarcane,Urea
Reddish Brown,150,60,100,6.5,Sugarcane,Urea
Reddish Brown,120,65,80,7,Sugarcane,Urea
Reddish Brown,125,65,80,7,Sugarcane,Urea
Reddish Brown,130,65,80,7,Sugarcane,Urea
Reddish Brown,135,65,80,7,Sugarcane,Urea
Reddish Brown,140,65,80,7,Sugarcane,Urea
Reddish Brown,145,65,80,7,Sugarcane,Urea
Reddish Brown,150,65,80,7,Sugarcane,Urea
Reddish Brown,120,70,85,6.5,Sugarcane,Urea
Reddish Brown,125,70,85,6.5,Sugarcane,Urea
Reddish Brown,130,70,85,6.5,Sugarcane,Urea
Reddish Brown,135,70,85,6.5,Sugarcane,Urea
Reddish Brown,140,70,85,6.5,Sugarcane,Urea
Reddish Brown,145,70,85,6.5,Sugarcane,Urea
Reddish Brown,150,70,85,6.5,Sugarcane,Urea
Reddish Brown,120,75,90,7,Sugarcane,Urea
Reddish Brown,125,75,90,7,Sugarcane,Urea
Reddish Brown,130,75,90,7,Sugarcane,Urea
Reddish Brown,135,75,90,7,Sugarcane,Urea
Reddish Brown,140,75,90,7,Sugarcane,Urea
Reddish Brown,145,75,90,7,Sugarcane,Urea
Reddish Brown,150,75,90,7,Sugarcane,Urea
Reddish Brown,120,80,95,6.5,Sugarcane,Urea
Reddish Brown,125,80,95,6.5,Sugarcane,Urea
Reddish Brown,130,80,95,6.5,Sugarcane,Urea
Reddish Brown,135,80,95,6.5,Sugarcane,Urea
Reddish Brown,140,80,95,6.5,Sugarcane,Urea
Reddish Brown,145,80,95,6.5,Sugarcane,Urea
Reddish Brown,150,80,95,6.5,Sugarcane,Urea
Red,80,40,120,6,Grapes,Ferrous Sulphate
Red,85,40,120,6,Grapes,Ferrous Sulphate
Red,90,40,120,6,Grapes,Ferrous Sulphate
Red,95,40,120,6,Grapes,Ferrous Sulphate
Red,100,40,120,6,Grapes,Ferrous Sulphate
Red,80,45,125,6.5,Grapes,Ferrous Sulphate
Red,85,45,125,6.5,Grapes,Ferrous Sulphate
Red,90,45,125,6.5,Grapes,Ferrous Sulphate
Red,95,45,125,6.5,Grapes,Ferrous Sulphate
Red,100,45,125,6.5,Grapes,Ferrous Sulphate
Red,80,50,130,7,Grapes,Ferrous Sulphate
Red,85,50,130,7,Grapes,Ferrous Sulphate
Red,90,50,130,7,Grapes,Ferrous Sulphate
Red,95,50,130,7,Grapes,Ferrous Sulphate
Red,100,50,130,7,Grapes,Ferrous Sulphate
Red,80,55,135,7.5,Grapes,Ferrous Sulphate
Red,85,55,135,7.5,Grapes,Ferrous Sulphate
Red,90,55,135,7.5,Grapes,Ferrous Sulphate
Red,95,55,135,7.5,Grapes,Ferrous Sulphate
Red,100,55,135,7.5,Grapes,Ferrous Sulphate
Red,80,60,140,6,Grapes,Ferrous Sulphate
Red,85,60,140,6,Grapes,Ferrous Sulphate
Red,90,60,140,6,Grapes,Ferrous Sulphate
Red,95,60,140,6,Grapes,Ferrous Sulphate
Red,100,60,140,6,Grapes,Ferrous Sulphate
Red,80,40,130,7,Grapes,Hydrated Lime
Red,85,40,130,7,Grapes,Hydrated Lime
Red,90,40,130,7,Grapes,Hydrated Lime
Red,95,40,130,7,Grapes,Hydrated Lime
Red,100,40,130,7,Grapes,Hydrated Lime
Red,80,45,135,7.5,Grapes,Hydrated Lime
Red,85,45,135,7.5,Grapes,Hydrated Lime
Red,90,45,135,7.5,Grapes,Hydrated Lime
Red,95,45,135,7.5,Grapes,Hydrated Lime
Red,100,45,135,7.5,Grapes,Hydrated Lime
Red,80,50,140,6,Grapes,Hydrated Lime
Red,85,50,140,6,Grapes,Hydrated Lime
Red,90,50,140,6,Grapes,Hydrated Lime
Red,95,50,140,6,Grapes,Hydrated Lime
Red,100,50,140,6,Grapes,Hydrated Lime
Red,80,55,120,6.5,Grapes,Hydrated Lime
Red,85,55,120,6.5,Grapes,Hydrated Lime
Red,90,55,120,6.5,Grapes,Hydrated Lime
Red,95,55,120,6.5,Grapes,Hydrated Lime
Red,100,55,120,6.5,Grapes,Hydrated Lime
Red,80,60,125,7,Grapes,Hydrated Lime
Red,85,60,125,7,Grapes,Hydrated Lime
Red,90,60,125,7,Grapes,Hydrated Lime
Red,95,60,125,7,Grapes,Hydrated Lime
Red,100,60,125,7,Grapes,Hydrated Lime
Red,80,40,135,7.5,Grapes,Ferrous Sulphate
Red,85,40,135,7.5,Grapes,Ferrous Sulphate
Red,90,40,135,7.5,Grapes,Ferrous Sulphate
Red,95,40,135,7.5,Grapes,Ferrous Sulphate
Red,100,40,135,7.5,Grapes,Ferrous Sulphate
Red,80,45,140,6,Grapes,Ferrous Sulphate
Red,85,45,140,6,Grapes,Ferrous Sulphate
Red,90,45,140,6,Grapes,Ferrous Sulphate
Red,95,45,140,6,Grapes,Ferrous Sulphate
Red,100,45,140,6,Grapes,Ferrous Sulphate
Red,80,50,120,6.5,Grapes,Ferrous Sulphate
Red,85,50,120,6.5,Grapes,Ferrous Sulphate
Red,90,50,120,6.5,Grapes,Ferrous Sulphate
Red,95,50,120,6.5,Grapes,Ferrous Sulphate
Red,100,50,120,6.5,Grapes,Ferrous Sulphate
Red,80,55,125,7,Grapes,Ferrous Sulphate
Red,85,55,125,7,Grapes,Ferrous Sulphate
Red,90,55,125,7,Grapes,Ferrous Sulphate
Red,95,55,125,7,Grapes,Ferrous Sulphate
Red,100,55,125,7,Grapes,Ferrous Sulphate
Red,80,60,130,7.5,Grapes,Ferrous Sulphate
Red,85,60,130,7.5,Grapes,Ferrous Sulphate
Red,90,60,130,7.5,Grapes,Ferrous Sulphate
Red,95,60,130,7.5,Grapes,Ferrous Sulphate
Red,100,60,130,7.5,Grapes,Ferrous Sulphate
Black,120,60,40,5.5,Maize,MOP
Black,125,60,40,5.5,Maize,MOP
Black,130,60,40,5.5,Maize,MOP
Black,135,60,40,5.5,Maize,MOP
Black,140,60,40,5.5,Maize,MOP
Black,145,60,40,5.5,Maize,MOP
Black,150,60,40,5.5,Maize,MOP
Black,120,65,45,6,Maize,MOP
Black,125,65,45,6,Maize,MOP
Black,130,65,45,6,Maize,MOP
Black,135,65,45,6,Maize,MOP
Black,140,65,45,6,Maize,MOP
Black,145,65,45,6,Maize,MOP
Black,150,65,45,6,Maize,MOP
Black,120,70,50,6.5,Maize,MOP
Black,125,70,50,6.5,Maize,MOP
Black,130,70,50,6.5,Maize,MOP
Black,135,70,50,6.5,Maize,MOP
Black,140,70,50,6.5,Maize,MOP
Black,145,70,50,6.5,Maize,MOP
Black,150,70,50,6.5,Maize,MOP
Black,120,75,55,7,Maize,MOP
Black,125,75,55,7,Maize,MOP
Black,130,75,55,7,Maize,MOP
Black,135,75,55,7,Maize,MOP
Black,140,75,55,7,Maize,MOP
Black,145,75,55,7,Maize,MOP
Black,150,75,55,7,Maize,MOP
Black,120,80,60,7.5,Maize,MOP
Black,125,80,60,7.5,Maize,MOP
Black,130,80,60,7.5,Maize,MOP
Black,135,80,60,7.5,Maize,MOP
Black,140,80,60,7.5,Maize,MOP
Black,145,80,60,7.5,Maize,MOP
Black,150,80,60,7.5,Maize,MOP
Black,120,60,45,5.5,Maize,SSP
Black,125,60,45,5.5,Maize,SSP
Black,130,60,45,5.5,Maize,SSP
Black,135,60,45,5.5,Maize,SSP
Black,140,60,45,5.5,Maize,SSP
Black,145,60,45,5.5,Maize,SSP
Black,150,60,45,5.5,Maize,SSP
Black,120,65,50,6,Maize,SSP
Black,125,65,50,6,Maize,SSP
Black,130,65,50,6,Maize,SSP
Black,135,65,50,6,Maize,SSP
Black,140,65,50,6,Maize,SSP
Black,145,65,50,6,Maize,SSP
Black,150,65,50,6,Maize,SSP
Black,120,70,55,6.5,Maize,SSP
Black,125,70,55,6.5,Maize,SSP
Black,130,70,55,6.5,Maize,SSP
Black,135,70,55,6.5,Maize,SSP
Black,140,70,55,6.5,Maize,SSP
Black,145,70,55,6.5,Maize,SSP
Black,150,70,55,6.5,Maize,SSP
Black,120,75,60,7,Maize,SSP
Black,125,75,60,7,Maize,SSP
Black,130,75,60,7,Maize,SSP
Black,135,75,60,7,Maize,SSP
Black,140,75,60,7,Maize,SSP
Black,145,75,60,7,Maize,SSP
Black,150,75,60,7,Maize,SSP
Black,120,80,40,7.5,Maize,SSP
Black,125,80,40,7.5,Maize,SSP
Black,130,80,40,7.5,Maize,SSP
Black,135,80,40,7.5,Maize,SSP
Black,140,80,40,7.5,Maize,SSP
Black,145,80,40,7.5,Maize,SSP
Black,150,80,40,7.5,Maize,SSP
Black,120,60,50,5.5,Maize,Urea
Black,125,60,50,5.5,Maize,Urea
Black,130,60,50,5.5,Maize,Urea
Black,135,60,50,5.5,Maize,Urea
Black,140,60,50,5.5,Maize,Urea
Black,145,60,50,5.5,Maize,Urea
Black,150,60,50,5.5,Maize,Urea
Black,120,65,55,6,Maize,Urea
Black,125,65,55,6,Maize,Urea
Black,130,65,55,6,Maize,Urea
Black,135,65,55,6,Maize,Urea
Black,140,65,55,6,Maize,Urea
Black,145,65,55,6,Maize,Urea
Black,150,65,55,6,Maize,Urea
